# Nitrate Concentration in rivers in England in 2021 from DEFRA
Date,Time,determinand.label,result,determinand.unit.label,sample.sampledMaterialType.label,easting,northing
19/10/2021,10:30:00,Nitrate-N,8.19,mg/l,RIVER / RUNNING SURFACE WATER,348335,259545
16/11/2021,10:21:00,Nitrate-N,8.69,mg/l,RIVER / RUNNING SURFACE WATER,348335,259545
07/01/2021,10:32:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,359605,224507
04/02/2021,12:51:00,Nitrate-N,9.98,mg/l,RIVER / RUNNING SURFACE WATER,359605,224507
05/03/2021,12:44:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,359605,224507
08/04/2021,14:00:00,Nitrate-N,9.78,mg/l,RIVER / RUNNING SURFACE WATER,359605,224507
12/05/2021,12:43:00,Nitrate-N,7.87,mg/l,RIVER / RUNNING SURFACE WATER,359605,224507
01/06/2021,13:36:00,Nitrate-N,8.47,mg/l,RIVER / RUNNING SURFACE WATER,359605,224507
07/07/2021,13:07:00,Nitrate-N,7.75,mg/l,RIVER / RUNNING SURFACE WATER,359605,224507
02/08/2021,14:33:00,Nitrate-N,7.67,mg/l,RIVER / RUNNING SURFACE WATER,359605,224507
08/09/2021,12:56:00,Nitrate-N,8.29,mg/l,RIVER / RUNNING SURFACE WATER,359605,224507
19/10/2021,11:46:00,Nitrate-N,7.27,mg/l,RIVER / RUNNING SURFACE WATER,359605,224507
02/11/2021,09:30:00,Nitrate-N,6.38,mg/l,RIVER / RUNNING SURFACE WATER,359605,224507
06/12/2021,13:26:00,Nitrate-N,8.78,mg/l,RIVER / RUNNING SURFACE WATER,359605,224507
04/05/2021,11:36:00,Nitrate-N,5.23,mg/l,RIVER / RUNNING SURFACE WATER,343058,255620
22/06/2021,10:27:00,Nitrate-N,5.08,mg/l,RIVER / RUNNING SURFACE WATER,343058,255620
22/07/2021,13:32:00,Nitrate-N,4.86,mg/l,RIVER / RUNNING SURFACE WATER,343058,255620
13/08/2021,11:25:00,Nitrate-N,5.28,mg/l,RIVER / RUNNING SURFACE WATER,343058,255620
10/05/2021,11:21:00,Nitrate-N,5.94,mg/l,RIVER / RUNNING SURFACE WATER,346700,256830
23/06/2021,10:46:00,Nitrate-N,6.86,mg/l,RIVER / RUNNING SURFACE WATER,346700,256830
22/07/2021,13:37:00,Nitrate-N,5.87,mg/l,RIVER / RUNNING SURFACE WATER,346700,256830
13/08/2021,11:47:00,Nitrate-N,5.98,mg/l,RIVER / RUNNING SURFACE WATER,346700,256830
08/01/2021,12:11:00,Nitrate-N,5.2,mg/l,RIVER / RUNNING SURFACE WATER,354290,209299
24/02/2021,12:41:00,Nitrate-N,5.1,mg/l,RIVER / RUNNING SURFACE WATER,354290,209299
18/03/2021,10:38:00,Nitrate-N,4.19,mg/l,RIVER / RUNNING SURFACE WATER,354290,209299
16/04/2021,11:46:00,Nitrate-N,2.79,mg/l,RIVER / RUNNING SURFACE WATER,354290,209299
26/05/2021,11:41:00,Nitrate-N,4.49,mg/l,RIVER / RUNNING SURFACE WATER,354290,209299
09/06/2021,12:27:00,Nitrate-N,3.79,mg/l,RIVER / RUNNING SURFACE WATER,354290,209299
26/07/2021,11:55:00,Nitrate-N,1.8,mg/l,RIVER / RUNNING SURFACE WATER,354290,209299
10/08/2021,13:18:00,Nitrate-N,1.8,mg/l,RIVER / RUNNING SURFACE WATER,354290,209299
17/09/2021,12:05:00,Nitrate-N,0.856,mg/l,RIVER / RUNNING SURFACE WATER,354290,209299
20/10/2021,12:19:00,Nitrate-N,2.69,mg/l,RIVER / RUNNING SURFACE WATER,354290,209299
08/11/2021,13:27:00,Nitrate-N,5.2,mg/l,RIVER / RUNNING SURFACE WATER,354290,209299
17/12/2021,13:03:00,Nitrate-N,3.89,mg/l,RIVER / RUNNING SURFACE WATER,354290,209299
14/05/2021,10:40:00,Nitrate-N,7.76,mg/l,RIVER / RUNNING SURFACE WATER,348312,231311
04/06/2021,10:19:00,Nitrate-N,5.25,mg/l,RIVER / RUNNING SURFACE WATER,348312,231311
05/07/2021,10:19:00,Nitrate-N,5.63,mg/l,RIVER / RUNNING SURFACE WATER,348312,231311
02/08/2021,13:53:00,Nitrate-N,6.26,mg/l,RIVER / RUNNING SURFACE WATER,348312,231311
07/01/2021,10:55:00,Nitrate-N,7.19,mg/l,RIVER / RUNNING SURFACE WATER,341875,230945
26/02/2021,11:12:00,Nitrate-N,6.79,mg/l,RIVER / RUNNING SURFACE WATER,341875,230945
17/03/2021,11:09:00,Nitrate-N,6.49,mg/l,RIVER / RUNNING SURFACE WATER,341875,230945
23/04/2021,10:09:00,Nitrate-N,7.08,mg/l,RIVER / RUNNING SURFACE WATER,341875,230945
12/05/2021,11:31:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,341875,230945
04/06/2021,10:00:00,Nitrate-N,6.08,mg/l,RIVER / RUNNING SURFACE WATER,341875,230945
01/07/2021,11:41:00,Nitrate-N,5.79,mg/l,RIVER / RUNNING SURFACE WATER,341875,230945
03/08/2021,11:45:00,Nitrate-N,5.86,mg/l,RIVER / RUNNING SURFACE WATER,341875,230945
21/05/2021,12:00:00,Nitrate-N,6.35,mg/l,RIVER / RUNNING SURFACE WATER,340120,228548
02/06/2021,11:01:00,Nitrate-N,6.58,mg/l,RIVER / RUNNING SURFACE WATER,340120,228548
01/07/2021,11:07:00,Nitrate-N,5.77,mg/l,RIVER / RUNNING SURFACE WATER,340120,228548
03/08/2021,11:27:00,Nitrate-N,4.97,mg/l,RIVER / RUNNING SURFACE WATER,340120,228548
05/01/2021,13:35:00,Nitrate-N,9.8,mg/l,RIVER / RUNNING SURFACE WATER,350499,239455
26/02/2021,11:39:00,Nitrate-N,9.49,mg/l,RIVER / RUNNING SURFACE WATER,350499,239455
22/03/2021,10:22:00,Nitrate-N,9.39,mg/l,RIVER / RUNNING SURFACE WATER,350499,239455
07/04/2021,14:42:00,Nitrate-N,9.9,mg/l,RIVER / RUNNING SURFACE WATER,350499,239455
05/05/2021,11:31:00,Nitrate-N,10,mg/l,RIVER / RUNNING SURFACE WATER,350499,239455
01/06/2021,11:05:00,Nitrate-N,9.7,mg/l,RIVER / RUNNING SURFACE WATER,350499,239455
01/07/2021,12:30:00,Nitrate-N,9.9,mg/l,RIVER / RUNNING SURFACE WATER,350499,239455
04/08/2021,11:25:00,Nitrate-N,10,mg/l,RIVER / RUNNING SURFACE WATER,350499,239455
23/09/2021,10:34:00,Nitrate-N,9.2,mg/l,RIVER / RUNNING SURFACE WATER,350499,239455
12/10/2021,10:58:00,Nitrate-N,8.6,mg/l,RIVER / RUNNING SURFACE WATER,350499,239455
04/11/2021,13:13:00,Nitrate-N,8.4,mg/l,RIVER / RUNNING SURFACE WATER,350499,239455
17/12/2021,11:53:00,Nitrate-N,10,mg/l,RIVER / RUNNING SURFACE WATER,350499,239455
05/01/2021,12:18:00,Nitrate-N,1.79,mg/l,RIVER / RUNNING SURFACE WATER,333690,244730
10/02/2021,09:42:00,Nitrate-N,1.7,mg/l,RIVER / RUNNING SURFACE WATER,333690,244730
03/03/2021,10:20:00,Nitrate-N,1.5,mg/l,RIVER / RUNNING SURFACE WATER,333690,244730
07/04/2021,10:04:00,Nitrate-N,1.1,mg/l,RIVER / RUNNING SURFACE WATER,333690,244730
04/05/2021,10:12:00,Nitrate-N,1.19,mg/l,RIVER / RUNNING SURFACE WATER,333690,244730
09/06/2021,10:10:00,Nitrate-N,1.19,mg/l,RIVER / RUNNING SURFACE WATER,333690,244730
06/07/2021,09:55:00,Nitrate-N,1.09,mg/l,RIVER / RUNNING SURFACE WATER,333690,244730
04/08/2021,09:58:00,Nitrate-N,0.675,mg/l,RIVER / RUNNING SURFACE WATER,333690,244730
13/10/2021,12:33:00,Nitrate-N,0.736,mg/l,RIVER / RUNNING SURFACE WATER,333690,244730
15/11/2021,10:38:00,Nitrate-N,0.856,mg/l,RIVER / RUNNING SURFACE WATER,333690,244730
16/12/2021,10:08:00,Nitrate-N,1.3,mg/l,RIVER / RUNNING SURFACE WATER,333690,244730
05/05/2021,12:24:00,Nitrate-N,7.86,mg/l,RIVER / RUNNING SURFACE WATER,352939,243826
10/06/2021,12:09:00,Nitrate-N,7.14,mg/l,RIVER / RUNNING SURFACE WATER,352939,243826
12/07/2021,11:28:00,Nitrate-N,7.63,mg/l,RIVER / RUNNING SURFACE WATER,352939,243826
04/08/2021,11:56:00,Nitrate-N,7.27,mg/l,RIVER / RUNNING SURFACE WATER,352939,243826
01/09/2021,14:07:00,Nitrate-N,7.48,mg/l,RIVER / RUNNING SURFACE WATER,352939,243826
16/11/2021,12:36:00,Nitrate-N,4.65,mg/l,RIVER / RUNNING SURFACE WATER,352939,243826
09/12/2021,12:02:00,Nitrate-N,7.38,mg/l,RIVER / RUNNING SURFACE WATER,352939,243826
13/05/2021,11:41:00,Nitrate-N,4.08,mg/l,RIVER / RUNNING SURFACE WATER,355340,244375
23/06/2021,11:25:00,Nitrate-N,7.02,mg/l,RIVER / RUNNING SURFACE WATER,355340,244375
12/07/2021,11:02:00,Nitrate-N,6.48,mg/l,RIVER / RUNNING SURFACE WATER,355340,244375
04/08/2021,10:17:00,Nitrate-N,4.03,mg/l,RIVER / RUNNING SURFACE WATER,355340,244375
06/01/2021,12:12:00,Nitrate-N,9.96,mg/l,RIVER / RUNNING SURFACE WATER,353670,251075
09/02/2021,10:30:00,Nitrate-N,8.36,mg/l,RIVER / RUNNING SURFACE WATER,353670,251075
01/03/2021,11:55:00,Nitrate-N,9.44,mg/l,RIVER / RUNNING SURFACE WATER,353670,251075
06/04/2021,13:49:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,353670,251075
04/05/2021,12:14:00,Nitrate-N,8.3,mg/l,RIVER / RUNNING SURFACE WATER,353670,251075
10/06/2021,10:40:00,Nitrate-N,8.65,mg/l,RIVER / RUNNING SURFACE WATER,353670,251075
05/07/2021,08:55:00,Nitrate-N,4.94,mg/l,RIVER / RUNNING SURFACE WATER,353670,251075
11/08/2021,11:17:00,Nitrate-N,5.03,mg/l,RIVER / RUNNING SURFACE WATER,353670,251075
26/05/2021,11:19:00,Nitrate-N,4.39,mg/l,RIVER / RUNNING SURFACE WATER,338976,258404
14/06/2021,09:27:00,Nitrate-N,4.88,mg/l,RIVER / RUNNING SURFACE WATER,338976,258404
14/07/2021,10:59:00,Nitrate-N,3.79,mg/l,RIVER / RUNNING SURFACE WATER,338976,258404
20/08/2021,10:00:00,Nitrate-N,6.39,mg/l,RIVER / RUNNING SURFACE WATER,338976,258404
05/01/2021,11:56:00,Nitrate-N,5.39,mg/l,RIVER / RUNNING SURFACE WATER,331270,247325
10/02/2021,10:00:00,Nitrate-N,4.99,mg/l,RIVER / RUNNING SURFACE WATER,331270,247325
03/03/2021,10:41:00,Nitrate-N,4.99,mg/l,RIVER / RUNNING SURFACE WATER,331270,247325
07/04/2021,10:24:00,Nitrate-N,4.39,mg/l,RIVER / RUNNING SURFACE WATER,331270,247325
04/05/2021,10:56:00,Nitrate-N,2.96,mg/l,RIVER / RUNNING SURFACE WATER,331270,247325
03/06/2021,11:46:00,Nitrate-N,3.18,mg/l,RIVER / RUNNING SURFACE WATER,331270,247325
02/07/2021,11:57:00,Nitrate-N,3.33,mg/l,RIVER / RUNNING SURFACE WATER,331270,247325
02/08/2021,11:31:00,Nitrate-N,2.65,mg/l,RIVER / RUNNING SURFACE WATER,331270,247325
03/09/2021,13:03:00,Nitrate-N,2.48,mg/l,RIVER / RUNNING SURFACE WATER,331270,247325
13/10/2021,11:10:00,Nitrate-N,2.78,mg/l,RIVER / RUNNING SURFACE WATER,331270,247325
01/11/2021,11:38:00,Nitrate-N,6.89,mg/l,RIVER / RUNNING SURFACE WATER,331270,247325
01/12/2021,10:14:00,Nitrate-N,3.19,mg/l,RIVER / RUNNING SURFACE WATER,331270,247325
12/01/2021,09:03:00,Nitrate-N,9.38,mg/l,RIVER / RUNNING SURFACE WATER,358720,220465
17/02/2021,12:23:00,Nitrate-N,9.08,mg/l,RIVER / RUNNING SURFACE WATER,358720,220465
12/03/2021,12:25:00,Nitrate-N,8.08,mg/l,RIVER / RUNNING SURFACE WATER,358720,220465
09/04/2021,11:56:00,Nitrate-N,8.88,mg/l,RIVER / RUNNING SURFACE WATER,358720,220465
14/05/2021,12:36:00,Nitrate-N,7.54,mg/l,RIVER / RUNNING SURFACE WATER,358720,220465
09/06/2021,10:24:00,Nitrate-N,7.57,mg/l,RIVER / RUNNING SURFACE WATER,358720,220465
07/07/2021,12:46:00,Nitrate-N,6.75,mg/l,RIVER / RUNNING SURFACE WATER,358720,220465
10/08/2021,13:58:00,Nitrate-N,6.46,mg/l,RIVER / RUNNING SURFACE WATER,358720,220465
08/09/2021,11:43:00,Nitrate-N,5.88,mg/l,RIVER / RUNNING SURFACE WATER,358720,220465
20/10/2021,11:53:00,Nitrate-N,4.87,mg/l,RIVER / RUNNING SURFACE WATER,358720,220465
03/11/2021,10:15:00,Nitrate-N,6.58,mg/l,RIVER / RUNNING SURFACE WATER,358720,220465
06/12/2021,12:27:00,Nitrate-N,7.27,mg/l,RIVER / RUNNING SURFACE WATER,358720,220465
26/05/2021,11:05:00,Nitrate-N,2.39,mg/l,RIVER / RUNNING SURFACE WATER,339073,258473
14/06/2021,09:17:00,Nitrate-N,3.59,mg/l,RIVER / RUNNING SURFACE WATER,339073,258473
14/07/2021,10:48:00,Nitrate-N,3.79,mg/l,RIVER / RUNNING SURFACE WATER,339073,258473
20/08/2021,09:50:00,Nitrate-N,4.39,mg/l,RIVER / RUNNING SURFACE WATER,339073,258473
05/05/2021,12:45:00,Nitrate-N,6.45,mg/l,RIVER / RUNNING SURFACE WATER,359920,241830
04/06/2021,13:19:00,Nitrate-N,6.25,mg/l,RIVER / RUNNING SURFACE WATER,359920,241830
12/07/2021,10:39:00,Nitrate-N,9.04,mg/l,RIVER / RUNNING SURFACE WATER,359920,241830
04/08/2021,12:44:00,Nitrate-N,12,mg/l,RIVER / RUNNING SURFACE WATER,359920,241830
05/05/2021,10:23:00,Nitrate-N,5.02,mg/l,RIVER / RUNNING SURFACE WATER,436297,341371
04/06/2021,13:19:00,Nitrate-N,6.23,mg/l,RIVER / RUNNING SURFACE WATER,436297,341371
07/07/2021,11:28:00,Nitrate-N,5.36,mg/l,RIVER / RUNNING SURFACE WATER,436297,341371
06/08/2021,08:49:00,Nitrate-N,3.79,mg/l,RIVER / RUNNING SURFACE WATER,436297,341371
13/09/2021,14:39:00,Nitrate-N,9.48,mg/l,RIVER / RUNNING SURFACE WATER,436297,341371
08/10/2021,11:06:00,Nitrate-N,6.14,mg/l,RIVER / RUNNING SURFACE WATER,436297,341371
03/11/2021,12:52:00,Nitrate-N,6.48,mg/l,RIVER / RUNNING SURFACE WATER,436297,341371
08/12/2021,09:07:00,Nitrate-N,5.77,mg/l,RIVER / RUNNING SURFACE WATER,436297,341371
14/01/2021,10:03:00,Nitrate-N,2.28,mg/l,RIVER / RUNNING SURFACE WATER,437131,343521
16/02/2021,11:00:00,Nitrate-N,4.61,mg/l,RIVER / RUNNING SURFACE WATER,437131,343521
10/03/2021,12:52:00,Nitrate-N,5.11,mg/l,RIVER / RUNNING SURFACE WATER,437131,343521
28/04/2021,13:17:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,437131,343521
05/05/2021,10:36:00,Nitrate-N,6.91,mg/l,RIVER / RUNNING SURFACE WATER,437131,343521
04/06/2021,12:48:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,437131,343521
07/07/2021,11:19:00,Nitrate-N,6.66,mg/l,RIVER / RUNNING SURFACE WATER,437131,343521
06/08/2021,10:23:00,Nitrate-N,5.97,mg/l,RIVER / RUNNING SURFACE WATER,437131,343521
13/09/2021,14:48:00,Nitrate-N,15,mg/l,RIVER / RUNNING SURFACE WATER,437131,343521
06/10/2021,08:55:00,Nitrate-N,7.85,mg/l,RIVER / RUNNING SURFACE WATER,437131,343521
03/11/2021,13:03:00,Nitrate-N,9.08,mg/l,RIVER / RUNNING SURFACE WATER,437131,343521
07/12/2021,09:37:00,Nitrate-N,6.18,mg/l,RIVER / RUNNING SURFACE WATER,437131,343521
14/01/2021,09:28:00,Nitrate-N,1.58,mg/l,RIVER / RUNNING SURFACE WATER,437393,345559
18/02/2021,13:04:00,Nitrate-N,2.57,mg/l,RIVER / RUNNING SURFACE WATER,437393,345559
23/03/2021,08:39:00,Nitrate-N,7.15,mg/l,RIVER / RUNNING SURFACE WATER,437393,345559
28/04/2021,13:08:00,Nitrate-N,8.42,mg/l,RIVER / RUNNING SURFACE WATER,437393,345559
05/05/2021,10:46:00,Nitrate-N,5.54,mg/l,RIVER / RUNNING SURFACE WATER,437393,345559
07/06/2021,11:26:00,Nitrate-N,9.55,mg/l,RIVER / RUNNING SURFACE WATER,437393,345559
07/07/2021,11:07:00,Nitrate-N,5.87,mg/l,RIVER / RUNNING SURFACE WATER,437393,345559
06/08/2021,10:09:00,Nitrate-N,4.07,mg/l,RIVER / RUNNING SURFACE WATER,437393,345559
16/09/2021,10:16:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,437393,345559
06/10/2021,09:05:00,Nitrate-N,7.67,mg/l,RIVER / RUNNING SURFACE WATER,437393,345559
04/11/2021,11:52:00,Nitrate-N,8.18,mg/l,RIVER / RUNNING SURFACE WATER,437393,345559
07/12/2021,09:47:00,Nitrate-N,4.88,mg/l,RIVER / RUNNING SURFACE WATER,437393,345559
14/01/2021,09:50:00,Nitrate-N,1.88,mg/l,RIVER / RUNNING SURFACE WATER,439275,347577
18/02/2021,12:15:00,Nitrate-N,5.77,mg/l,RIVER / RUNNING SURFACE WATER,439275,347577
23/03/2021,08:51:00,Nitrate-N,8.96,mg/l,RIVER / RUNNING SURFACE WATER,439275,347577
28/04/2021,12:39:00,Nitrate-N,15.9,mg/l,RIVER / RUNNING SURFACE WATER,439275,347577
05/05/2021,11:39:00,Nitrate-N,11.9,mg/l,RIVER / RUNNING SURFACE WATER,439275,347577
07/06/2021,11:47:00,Nitrate-N,18.9,mg/l,RIVER / RUNNING SURFACE WATER,439275,347577
07/07/2021,10:37:00,Nitrate-N,10.9,mg/l,RIVER / RUNNING SURFACE WATER,439275,347577
06/08/2021,09:37:00,Nitrate-N,9.96,mg/l,RIVER / RUNNING SURFACE WATER,439275,347577
16/09/2021,10:40:00,Nitrate-N,16.9,mg/l,RIVER / RUNNING SURFACE WATER,439275,347577
06/10/2021,09:31:00,Nitrate-N,11,mg/l,RIVER / RUNNING SURFACE WATER,439275,347577
04/11/2021,12:21:00,Nitrate-N,20,mg/l,RIVER / RUNNING SURFACE WATER,439275,347577
07/12/2021,10:10:00,Nitrate-N,9.45,mg/l,RIVER / RUNNING SURFACE WATER,439275,347577
14/01/2021,09:41:00,Nitrate-N,1.69,mg/l,RIVER / RUNNING SURFACE WATER,440027,348531
18/02/2021,12:05:00,Nitrate-N,1.47,mg/l,RIVER / RUNNING SURFACE WATER,440027,348531
23/03/2021,09:03:00,Nitrate-N,1.08,mg/l,RIVER / RUNNING SURFACE WATER,440027,348531
28/04/2021,12:30:00,Nitrate-N,1.74,mg/l,RIVER / RUNNING SURFACE WATER,440027,348531
05/05/2021,11:50:00,Nitrate-N,1.75,mg/l,RIVER / RUNNING SURFACE WATER,440027,348531
07/06/2021,11:57:00,Nitrate-N,1.45,mg/l,RIVER / RUNNING SURFACE WATER,440027,348531
07/07/2021,10:13:00,Nitrate-N,2.59,mg/l,RIVER / RUNNING SURFACE WATER,440027,348531
06/08/2021,09:28:00,Nitrate-N,1.27,mg/l,RIVER / RUNNING SURFACE WATER,440027,348531
16/09/2021,11:03:00,Nitrate-N,0.908,mg/l,RIVER / RUNNING SURFACE WATER,440027,348531
06/10/2021,09:42:00,Nitrate-N,2.24,mg/l,RIVER / RUNNING SURFACE WATER,440027,348531
04/11/2021,12:30:00,Nitrate-N,1.88,mg/l,RIVER / RUNNING SURFACE WATER,440027,348531
07/12/2021,10:19:00,Nitrate-N,2.58,mg/l,RIVER / RUNNING SURFACE WATER,440027,348531
07/01/2021,11:39:00,Nitrate-N,9.99,mg/l,RIVER / RUNNING SURFACE WATER,354535,229245
17/02/2021,10:34:00,Nitrate-N,8.98,mg/l,RIVER / RUNNING SURFACE WATER,354535,229245
05/03/2021,12:49:00,Nitrate-N,9.59,mg/l,RIVER / RUNNING SURFACE WATER,354535,229245
16/04/2021,10:16:00,Nitrate-N,9.99,mg/l,RIVER / RUNNING SURFACE WATER,354535,229245
12/05/2021,11:57:00,Nitrate-N,9.68,mg/l,RIVER / RUNNING SURFACE WATER,354535,229245
04/06/2021,10:49:00,Nitrate-N,9.29,mg/l,RIVER / RUNNING SURFACE WATER,354535,229245
07/07/2021,10:50:00,Nitrate-N,9.48,mg/l,RIVER / RUNNING SURFACE WATER,354535,229245
03/08/2021,12:27:00,Nitrate-N,9.16,mg/l,RIVER / RUNNING SURFACE WATER,354535,229245
21/09/2021,10:44:00,Nitrate-N,9.99,mg/l,RIVER / RUNNING SURFACE WATER,354535,229245
11/10/2021,10:31:00,Nitrate-N,9.89,mg/l,RIVER / RUNNING SURFACE WATER,354535,229245
03/11/2021,08:50:00,Nitrate-N,9.39,mg/l,RIVER / RUNNING SURFACE WATER,354535,229245
13/12/2021,11:01:00,Nitrate-N,9.88,mg/l,RIVER / RUNNING SURFACE WATER,354535,229245
04/05/2021,11:58:00,Nitrate-N,7.97,mg/l,RIVER / RUNNING SURFACE WATER,348803,248222
17/06/2021,10:09:00,Nitrate-N,8.57,mg/l,RIVER / RUNNING SURFACE WATER,348803,248222
06/07/2021,11:22:00,Nitrate-N,5.75,mg/l,RIVER / RUNNING SURFACE WATER,348803,248222
11/08/2021,11:39:00,Nitrate-N,8.46,mg/l,RIVER / RUNNING SURFACE WATER,348803,248222
14/09/2021,11:32:00,Nitrate-N,8.16,mg/l,RIVER / RUNNING SURFACE WATER,348803,248222
21/10/2021,11:58:00,Nitrate-N,7.88,mg/l,RIVER / RUNNING SURFACE WATER,348803,248222
16/11/2021,11:09:00,Nitrate-N,7.66,mg/l,RIVER / RUNNING SURFACE WATER,348803,248222
16/12/2021,10:52:00,Nitrate-N,7.36,mg/l,RIVER / RUNNING SURFACE WATER,348803,248222
08/01/2021,12:32:00,Nitrate-N,5.39,mg/l,RIVER / RUNNING SURFACE WATER,356525,209840
24/02/2021,13:37:00,Nitrate-N,6.49,mg/l,RIVER / RUNNING SURFACE WATER,356525,209840
18/03/2021,10:57:00,Nitrate-N,4.69,mg/l,RIVER / RUNNING SURFACE WATER,356525,209840
22/04/2021,10:51:00,Nitrate-N,3.9,mg/l,RIVER / RUNNING SURFACE WATER,356525,209840
26/05/2021,12:32:00,Nitrate-N,5.29,mg/l,RIVER / RUNNING SURFACE WATER,356525,209840
09/06/2021,13:09:00,Nitrate-N,4.1,mg/l,RIVER / RUNNING SURFACE WATER,356525,209840
26/07/2021,12:36:00,Nitrate-N,3.8,mg/l,RIVER / RUNNING SURFACE WATER,356525,209840
10/08/2021,13:01:00,Nitrate-N,4.19,mg/l,RIVER / RUNNING SURFACE WATER,356525,209840
17/09/2021,12:33:00,Nitrate-N,3.8,mg/l,RIVER / RUNNING SURFACE WATER,356525,209840
20/10/2021,12:34:00,Nitrate-N,2.89,mg/l,RIVER / RUNNING SURFACE WATER,356525,209840
17/11/2021,12:18:00,Nitrate-N,4.6,mg/l,RIVER / RUNNING SURFACE WATER,356525,209840
15/01/2021,12:02:00,Nitrate-N,4.67,mg/l,RIVER / RUNNING SURFACE WATER,363335,254735
25/02/2021,12:17:00,Nitrate-N,4.07,mg/l,RIVER / RUNNING SURFACE WATER,363335,254735
19/03/2021,10:58:00,Nitrate-N,4.67,mg/l,RIVER / RUNNING SURFACE WATER,363335,254735
07/04/2021,08:52:00,Nitrate-N,5.18,mg/l,RIVER / RUNNING SURFACE WATER,363335,254735
10/05/2021,14:15:00,Nitrate-N,6.05,mg/l,RIVER / RUNNING SURFACE WATER,363335,254735
04/06/2021,14:15:00,Nitrate-N,3.88,mg/l,RIVER / RUNNING SURFACE WATER,363335,254735
20/07/2021,11:05:00,Nitrate-N,3.57,mg/l,RIVER / RUNNING SURFACE WATER,363335,254735
13/08/2021,12:24:00,Nitrate-N,3.49,mg/l,RIVER / RUNNING SURFACE WATER,363335,254735
05/01/2021,10:53:00,Nitrate-N,2.8,mg/l,RIVER / RUNNING SURFACE WATER,323560,243775
10/02/2021,10:37:00,Nitrate-N,2.8,mg/l,RIVER / RUNNING SURFACE WATER,323560,243775
03/03/2021,11:44:00,Nitrate-N,2.7,mg/l,RIVER / RUNNING SURFACE WATER,323560,243775
07/04/2021,11:06:00,Nitrate-N,2.5,mg/l,RIVER / RUNNING SURFACE WATER,323560,243775
20/05/2021,10:17:00,Nitrate-N,1.8,mg/l,RIVER / RUNNING SURFACE WATER,323560,243775
03/06/2021,09:54:00,Nitrate-N,1.99,mg/l,RIVER / RUNNING SURFACE WATER,323560,243775
02/07/2021,10:29:00,Nitrate-N,2.19,mg/l,RIVER / RUNNING SURFACE WATER,323560,243775
02/08/2021,10:09:00,Nitrate-N,2.1,mg/l,RIVER / RUNNING SURFACE WATER,323560,243775
03/09/2021,10:59:00,Nitrate-N,2.1,mg/l,RIVER / RUNNING SURFACE WATER,323560,243775
13/10/2021,10:35:00,Nitrate-N,1.7,mg/l,RIVER / RUNNING SURFACE WATER,323560,243775
01/11/2021,12:45:00,Nitrate-N,1.9,mg/l,RIVER / RUNNING SURFACE WATER,323560,243775
01/12/2021,11:58:00,Nitrate-N,1.9,mg/l,RIVER / RUNNING SURFACE WATER,323560,243775
05/01/2021,12:05:00,Nitrate-N,7.47,mg/l,RIVER / RUNNING SURFACE WATER,332745,247120
10/02/2021,09:53:00,Nitrate-N,7.08,mg/l,RIVER / RUNNING SURFACE WATER,332745,247120
03/03/2021,10:31:00,Nitrate-N,6.47,mg/l,RIVER / RUNNING SURFACE WATER,332745,247120
07/04/2021,10:15:00,Nitrate-N,5.28,mg/l,RIVER / RUNNING SURFACE WATER,332745,247120
04/05/2021,10:22:00,Nitrate-N,3.55,mg/l,RIVER / RUNNING SURFACE WATER,332745,247120
03/06/2021,11:58:00,Nitrate-N,3.46,mg/l,RIVER / RUNNING SURFACE WATER,332745,247120
02/07/2021,12:07:00,Nitrate-N,2.15,mg/l,RIVER / RUNNING SURFACE WATER,332745,247120
04/08/2021,10:11:00,Nitrate-N,1.58,mg/l,RIVER / RUNNING SURFACE WATER,332745,247120
03/09/2021,14:02:00,Nitrate-N,1.08,mg/l,RIVER / RUNNING SURFACE WATER,332745,247120
13/10/2021,12:18:00,Nitrate-N,1.46,mg/l,RIVER / RUNNING SURFACE WATER,332745,247120
15/11/2021,11:37:00,Nitrate-N,4.69,mg/l,RIVER / RUNNING SURFACE WATER,332745,247120
01/12/2021,10:05:00,Nitrate-N,4.26,mg/l,RIVER / RUNNING SURFACE WATER,332745,247120
14/01/2021,10:21:00,Nitrate-N,2.58,mg/l,RIVER / RUNNING SURFACE WATER,434723,343254
25/02/2021,09:07:00,Nitrate-N,3.46,mg/l,RIVER / RUNNING SURFACE WATER,434723,343254
16/03/2021,09:39:00,Nitrate-N,2.97,mg/l,RIVER / RUNNING SURFACE WATER,434723,343254
09/04/2021,08:39:00,Nitrate-N,4.28,mg/l,RIVER / RUNNING SURFACE WATER,434723,343254
12/05/2021,11:29:00,Nitrate-N,2.65,mg/l,RIVER / RUNNING SURFACE WATER,434723,343254
04/06/2021,13:08:00,Nitrate-N,3.65,mg/l,RIVER / RUNNING SURFACE WATER,434723,343254
